Nr,Lat,Long,Latgms,Longms,Municipio,CodIbge,Estado,AreaKm2,Desmatado2006,Incremento20052006,Floresta2006,Nuvem2006,NaoObservado2006,NaoFloresta2006,Hidrografia2006,Soma 
 391,0.58849,-50.96231,N 0 35 18.56,O 50 57 44.32,Macapá,1600303,AP,6419,377.4,5.4,1675.8,292.9,1.9,3119.5,951.5,100
 392,-6.21349,-47.84893,S 6 12 48.56,O 47 50 56.15,Luzinópolis,1712454,TO,281,155.6,0.3,21.5,0.0,0.0,103.9,0.0,100
 393,-1.22159,-45.82058,S 1 13 17.72,O 45 49 14.09,Luís Domingues,2106201,MA,464,303.6,2.0,100.3,33.7,0.1,4.3,22.0,100
 394,-10.97819,-50.93233,S 10 58 41.48,O 50 55 56.39,Luciara,5105309,MT,4152,26.8,0.9,405.8,0.0,0.0,3675.5,43.9,100
 395,-13.04742,-56.18220,S 13 2 50.71,O 56 10 55.92,Lucas do Rio Verde,5105259,MT,3662,512.0,0.2,655.2,0.0,0.0,2494.8,0.0,100
 396,-7.20389,-45.17081,S 7 12 14.00,O 45 10 14.92,Loreto,2106102,MA,3638,0.0,0.0,60.0,0.0,0.0,3578.0,0.0,100
 397,-9.49503,-46.82646,S 9 29 42.11,O 46 49 35.26,Lizarda,1712405,TO,5769,0.0,0.0,0,0.0,4144.4,5765.5,0.0,171
 398,-1.88563,-49.49551,S 1 53 8.27,O 49 29 43.84,Limoeiro do Ajuru,1504000,PA,1494,58.6,0.0,697.4,178.8,0.5,50.9,507.8,100
 399,-4.57029,-44.44604,S 4 34 13.04,O 44 26 45.74,Lima Campos,2106003,MA,325,115.4,0.0,0,0.0,210.9,0.0,0.0,100
 400,-12.82298,-46.34780,S 12 49 22.73,O 46 20 52.08,Lavandeira,1712157,TO,524,0.0,0.0,0,0.0,525.2,515.5,0.0,198
 401,0.77776,-52.93790,N 0 46 39.94,O 52 56 16.44,Laranjal do Jari,1600279,AP,30974,160.9,1.7,26369.6,3964.2,269.7,146.9,62.7,99
 402,-15.44721,-57.72109,S 15 26 49.96,O 57 43 15.92,Lambari D'Oeste,5105234,MT,1773,1169.6,4.3,425.2,0.0,0.7,172.7,4.8,100
 403,-6.10131,-46.95503,S 6 6 4.72,O 46 57 18.11,Lajeado Novo,2105989,MA,1054,253.7,0.4,20.0,0.0,0.0,780.3,0.0,100
 404,-9.83859,-48.28634,S 9 50 18.92,O 48 17 10.82,Lajeado,1712009,TO,324,0.0,0.0,0,0.0,0.0,314.0,10.3,100
 405,-4.91226,-45.41696,S 4 54 44.14,O 45 25 1.06,Lagoa Grande do Maranhão,2105963,MA,741,704.6,0.2,26.2,10.2,0.0,0.0,0.0,100
 406,-10.34474,-47.49628,S 10 20 41.06,O 47 29 46.61,Lagoa do Tocantins,1711951,TO,917,0.0,0.0,0,0.0,516.6,917.7,0.0,156
 407,-11.04824,-50.21840,S 11 2 53.66,O 50 13 6.24,Lagoa da Confusão,1711902,TO,10588,221.2,1.3,2015.7,0.0,0.4,8239.6,111.1,99
 408,-3.98230,-44.90035,S 3 58 56.28,O 44 54 1.26,Lago Verde,2105906,MA,631,534.1,0.0,0.1,0.0,0.0,82.4,14.4,100
 409,-4.60648,-44.94690,S 4 36 23.33,O 44 56 48.84,Lago dos Rodrigues,2105948,MA,196,196.8,0.0,0,0.0,0.0,0.0,0.0,100
 410,-4.57135,-45.01907,S 4 34 16.86,O 45 1 8.65,Lago do Junco,2105807,MA,312,312.4,0.0,0,0.0,0.0,0.0,0.0,100
 411,-4.71879,-45.22346,S 4 43 7.64,O 45 13 24.46,Lago da Pedra,2105708,MA,1552,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,100
 412,-8.38295,-65.70994,S 8 22 58.62,O 65 42 35.78,Lábrea,1302405,AM,69672,2926.7,239.1,64272.4,224.1,9.6,1793.3,445.9,99
 413,-4.50575,-68.24058,S 4 30 20.70,O 68 14 26.09,Jutaí,1302306,AM,71756,223.4,1.1,66599.5,3667.1,6.9,97.6,1161.5,100
 414,-16.19866,-55.00543,S 16 11 55.18,O 55 0 19.55,Juscimeira,5105200,MT,2205,919.2,0.1,40.2,0.0,0.0,1244.4,1.2,99
 415,-2.64774,-56.23691,S 2 38 51.86,O 56 14 12.88,Juruti,1503903,PA,8308,1111.5,6.1,4869.7,584.5,0.0,633.3,1109.0,100
 416,-10.39251,-58.60936,S 10 23 33.04,O 58 36 33.70,Juruena,5105176,MT,2826,1068.7,20.6,1665.7,0.0,0.0,66.5,25.1,99
 417,-3.37471,-66.45025,S 3 22 28.96,O 66 27 0.90,Juruá,1302207,AM,19849,139.3,1.7,17266.6,1558.9,8.9,142.1,733.2,99
 418,-1.88885,-46.11298,S 1 53 19.86,O 46 6 46.73,Junco do Maranhão,2105658,MA,560,544.7,1.3,14.0,0.0,0.0,0.0,1.3,100
 419,-11.52357,-59.19651,S 11 31 24.85,O 59 11 47.44,Juína,5105150,MT,26359,4195.8,40.0,19479.6,0.0,3.0,2639.6,41.0,100
 420,-8.13098,-49.09587,S 8 7 51.53,O 49 5 45.13,Juarina,1711803,TO,482,210.9,0.0,12.5,0.0,0.0,236.9,21.7,100
 421,-11.22873,-57.64737,S 11 13 43.43,O 57 38 50.53,Juara,5105101,MT,22666,7525.5,211.1,13378.8,4.8,29.3,1600.6,127.0,100
 422,-5.01140,-44.77457,S 5 0 41.04,O 44 46 28.45,Joselândia,2105609,MA,691,486.1,0.8,46.6,2.8,142.9,0.2,12.4,99
 423,-9.22216,-71.85121,S 9 13 19.78,O 71 51 4.36,Jordão,1200328,AC,5635,117.8,2.2,5502.4,1.5,12.8,0.1,0.4,100
 424,-5.23976,-47.17310,S 5 14 23.14,O 47 10 23.16,João Lisboa,2105500,MA,638,577.1,1.8,60.1,0.0,0.8,0.0,0.0,100
 425,-10.44844,-61.69061,S 10 26 54.38,O 61 41 26.20,Ji-Paraná,1100122,RO,6955,2586.0,4.8,4265.3,0.0,2.1,66.3,35.3,100
 426,-5.41540,-45.58874,S 5 24 55.44,O 45 35 19.46,Jenipapo dos Vieiras,2105476,MA,1981,1085.5,7.5,730.4,0.6,0.0,164.5,0.0,99
 427,-15.30319,-58.85570,S 15 18 11.48,O 58 51 20.52,Jauru,5105002,MT,1316,1099.0,4.8,104.4,0.0,0.3,112.3,0.0,99
 428,-12.85689,-48.67771,S 12 51 24.80,O 48 40 39.76,Jaú do Tocantins,1711506,TO,2184,0.0,0.0,0,0.0,2186.3,2173.2,0.0,199
 429,-5.85883,-44.28683,S 5 51 31.79,O 44 17 12.59,Jatobá,2105450,MA,598,207.6,3.9,194.5,0.0,0.0,195.9,0.0,100
 430,-10.64842,-62.55320,S 10 38 54.31,O 62 33 11.52,Jaru,1100114,RO,2976,2607.6,4.1,323.5,0.0,0.1,44.8,0.0,100
 431,-1.38598,-68.79404,S 1 23 9.53,O 68 47 38.54,Japurá,1302108,AM,57555,50.2,0.1,47629.9,8253.8,98.3,2.6,1520.2,100
 432,-15.32112,-56.57947,S 15 19 16.03,O 56 34 46.09,Jangada,5104906,MT,1022,0.0,0.0,0,0.0,0.0,1022.5,0.0,100
 433,-4.59252,-49.20947,S 4 35 33.07,O 49 12 34.09,Jacundá,1503804,PA,2013,1432.9,8.2,315.3,0.5,0.0,0.0,264.3,99
 434,-15.88392,-55.12414,S 15 53 2.11,O 55 7 26.90,Jaciara,5104807,MT,1657,686.6,0.0,11.7,0.0,0.0,958.7,0.0,100
 435,-7.47718,-57.60432,S 7 28 37.85,O 57 36 15.55,Jacareacanga,1503754,PA,53397,1240.6,63.8,46096.1,128.9,8.8,5213.1,709.5,99
 436,-5.07669,-49.89878,S 5 4 36.08,O 49 53 55.61,Itupiranga,1503705,PA,7901,4021.8,237.6,3752.7,8.0,1.0,5.6,111.9,100
 437,-17.32140,-54.56868,S 17 19 17.04,O 54 34 7.25,Itiquira,5104609,MT,8724,160.5,0.5,214.9,0.0,83.0,8259.3,6.3,99
 438,-4.16557,-47.17356,S 4 9 56.05,O 47 10 24.82,Itinga do Maranhão,2105427,MA,3605,2460.1,35.7,1104.0,40.8,0.0,0.0,0.1,99
 439,0.48700,-50.62043,N 0 29 13.20,O 50 37 13.55,Itaubal,1600253,AP,1704,87.7,0.8,399.6,17.6,0.2,779.0,419.9,100
 440,-11.12675,-55.57183,S 11 7 36.30,O 55 34 18.59,Itaúba,5104559,MT,4612,1619.3,33.4,2542.2,0.0,0.0,418.5,32.0,99
 441,-9.13212,-63.12380,S 9 7 55.63,O 63 7 25.68,Itapuã do Oeste,1101104,RO,4132,815.3,27.4,3106.8,0.0,0.3,2.5,207.1,100
 442,-8.43914,-48.76023,S 8 26 20.90,O 48 45 36.83,Itaporã do Tocantins,1711100,TO,977,926.3,0.0,50.2,0.0,0.5,0.0,0.0,100
 443,-8.29996,-48.04697,S 8 17 59.86,O 48 2 49.09,Itapiratins,1710904,TO,1250,0.0,0.0,0.0,0.0,0.0,1210.9,39.1,100
 444,-2.54458,-58.65656,S 2 32 40.49,O 58 39 23.62,Itapiranga,1302009,AM,4245,132.2,0.3,3775.8,9.0,0.0,155.6,172.4,100
 445,-3.36235,-44.27902,S 3 21 44.46,O 44 16 44.47,Itapecuru Mirim,2105401,MA,1494,453.1,5.6,722.7,0.0,6.5,308.4,3.3,99
 446,-12.14354,-56.73935,S 12 8 36.74,O 56 44 21.66,Itanhangá,5104542,MT,2927,1358.8,22.3,1564.0,0.0,0.0,0.0,4.2,99
 447,-6.72683,-67.90389,S 6 43 36.59,O 67 54 14.00,Itamarati,1301951,AM,26042,116.6,1.4,24954.1,678.0,1.5,3.3,288.5,100
 448,-6.03172,-55.96896,S 6 1 54.19,O 55 58 8.26,Itaituba,1503606,PA,62095,4262.7,106.0,54707.7,1849.9,3.6,460.8,810.3,99
 449,-5.18749,-45.75500,S 5 11 14.96,O 45 45 18.00,Itaipava do Grajaú,2105351,MA,1045,895.8,2.3,129.3,18.6,1.3,0.0,0.0,99
 450,-5.78728,-47.60538,S 5 47 14.21,O 47 36 19.37,Itaguatins,1710706,TO,745,354.2,2.2,69.2,0.7,0.0,310.0,10.9,99
 451,-3.13511,-58.81276,S 3 8 6.40,O 58 48 45.94,Itacoatiara,1301902,AM,8927,1658.6,15.0,4717.7,55.3,0.5,829.3,1665.6,100
 452,-8.50117,-47.61437,S 8 30 4.21,O 47 36 51.73,Itacajá,1710508,TO,3072,0.0,0.0,0,0.0,0.0,3072.4,0.0,100
 453,-1.83573,-47.39886,S 1 50 8.63,O 47 23 55.90,Irituia,1503507,PA,1387,1195.2,46.9,0,0.0,196.2,17.2,3.3,101
 454,-3.08591,-60.66479,S 3 5 9.28,O 60 39 53.24,Iranduba,1301852,AM,2229,459.0,3.5,1307.6,25.7,0.0,132.9,303.8,99
 455,2.18010,-61.66824,N 2 10 48.36,O 61 40 5.66,Iracema,1400282,RR,14271,569.2,15.3,10789.5,2778.0,91.4,35.5,7.4,99
 456,-11.11862,-48.42263,S 11 7 7.03,O 48 25 21.47,Ipueiras,1709807,TO,818,0.0,0.0,0,0.0,817.3,818.0,0.0,199
 457,-2.93713,-47.96702,S 2 56 13.67,O 47 58 1.27,Ipixuna do Pará,1503457,PA,5245,2538.2,27.7,2548.2,125.0,1.0,6.7,25.9,99
 458,-7.14334,-71.42004,S 7 8 36.02,O 71 25 12.14,Ipixuna,1301803,AM,12595,200.7,1.6,12183.9,73.0,0.6,66.6,70.2,100
 459,-11.94096,-56.04871,S 11 56 27.46,O 56 2 55.36,Ipiranga do Norte,5104526,MT,3449,1770.6,2.3,1079.4,0.0,0.0,598.8,0.2,100
 460,-1.45522,-47.89865,S 1 27 18.79,O 47 53 55.14,Inhangapi,1503408,PA,476,324.1,5.0,0,0.0,151.2,6.8,25.2,106
 461,-15.32895,-58.60376,S 15 19 44.22,O 58 36 13.54,Indiavaí,5104500,MT,601,563.2,0.3,37.7,0.0,0.1,0.0,0.0,99
 462,-5.38690,-47.57778,S 5 23 12.84,O 47 34 40.01,Imperatriz,2105302,MA,1375,1108.7,5.7,88.4,1.5,0.0,155.1,21.3,100
 463,-2.07583,-49.08754,S 2 4 32.99,O 49 5 15.14,Igarapé-Miri,1503309,PA,2004,445.8,0.5,803.7,229.2,0.2,203.3,321.8,100
 464,-1.17423,-47.57619,S 1 10 27.23,O 47 34 34.28,Igarapé-Açu,1503200,PA,789,679.7,4.1,0,0.0,109.4,6.0,1.2,100
 465,-4.58244,-44.84341,S 4 34 56.78,O 44 50 36.28,Igarapé Grande,2105203,MA,379,379.9,0.0,0,0.0,0.0,0.0,0.0,100
 466,-3.62986,-45.10956,S 3 37 47.50,O 45 6 34.42,Igarapé do Meio,2105153,MA,397,212.0,2.5,9.9,1.5,0.2,172.9,0.5,99
 467,-7.51084,-62.59920,S 7 30 39.02,O 62 35 57.12,Humaitá,1301704,AM,33428,627.3,4.9,28898.1,0.0,2.1,3116.3,784.2,100
 468,-11.65795,-48.92170,S 11 39 28.62,O 48 55 18.12,Gurupi,1709500,TO,1843,0.0,0.0,0,0.0,1844.6,1843.3,0.0,200
 469,-1.12099,-51.49156,S 1 7 15.56,O 51 29 29.62,Gurupá,1503101,PA,8550,89.7,1.8,6080.4,564.0,1.5,517.1,1297.3,100
 470,-16.34170,-53.54802,S 16 20 30.12,O 53 32 52.87,Guiratinga,5104203,MT,5359,168.2,0.0,0,0.0,190.2,5189.0,0.0,103
 471,-2.07767,-44.51918,S 2 4 39.61,O 44 31 9.05,Guimarães,2104909,MA,604,370.0,0.0,91.8,7.6,0.0,7.8,126.8,100
 472,-9.78024,-54.57310,S 9 46 48.86,O 54 34 23.16,Guarantã do Norte,5104104,MT,4713,2275.8,65.4,1712.8,0.0,0.0,724.2,0.2,100
 473,-8.76489,-48.40596,S 8 45 53.60,O 48 24 21.46,Guaraí,1709302,TO,2278,1011.1,1.4,186.1,0.0,0.1,1077.7,3.0,100
 474,-11.32199,-64.41652,S 11 19 19.16,O 64 24 59.47,Guajará-Mirim,1100106,RO,25260,1388.8,18.4,19528.9,305.1,72.0,3798.4,166.8,100
 475,-7.25158,-72.74345,S 7 15 5.69,O 72 44 36.42,Guajará,1301654,AM,7984,451.1,0.9,7308.8,10.0,0.0,206.9,7.2,100
 476,-5.82835,-46.03070,S 5 49 42.06,O 46 1 50.52,Grajaú,2104800,MA,7625,1054.3,31.6,1808.3,0.3,0.0,4762.1,0.0,100
 477,-5.39025,-44.33039,S 5 23 24.90,O 44 19 49.40,Graça Aranha,2104701,MA,275,184.6,1.2,90.4,0.0,0.0,0.0,0.0,100
 478,-2.03776,-45.79905,S 2 2 15.94,O 45 47 56.58,Governador Nunes Freire,2104677,MA,1045,1009.2,4.3,35.5,0.0,0.3,0.0,0.0,100
 479,-3.40023,-45.89428,S 3 24 0.83,O 45 53 39.41,Governador Newton Bello,2104651,MA,1173,1164.3,0.0,7.9,0.7,0.1,0.0,0.0,100
 480,-5.57153,-44.08064,S 5 34 17.51,O 44 4 50.30,Governador Luiz Rocha,2104628,MA,377,132.3,5.8,189.9,0.0,28.9,25.9,0.0,100
 481,-10.82195,-63.21073,S 10 49 19.02,O 63 12 38.63,Governador Jorge Teixeira,1101005,RO,5131,1322.8,9.0,3593.4,23.4,0.0,191.4,0.0,100
 482,-5.38879,-44.07134,S 5 23 19.64,O 44 4 16.82,Governador Eugênio Barros,2104602,MA,829,267.5,11.4,284.9,0.0,276.6,0.0,0.0,100
 483,-5.72674,-47.31239,S 5 43 36.26,O 47 18 44.60,Governador Edison Lobão,2104552,MA,619,283.5,1.2,21.9,0.0,0.0,299.3,14.3,100
 484,-4.99944,-44.19257,S 4 59 57.98,O 44 11 33.25,Governador Archer,2104503,MA,442,169.6,1.2,0.1,0.0,272.3,0.0,0.0,100
 485,-5.15411,-44.17192,S 5 9 14.80,O 44 10 18.91,Gonçalves Dias,2104404,MA,888,481.0,6.5,279.2,0.2,127.6,0.0,0.0,100
 486,-8.02010,-47.47381,S 8 1 12.36,O 47 28 25.72,Goiatins,1709005,TO,6450,0.0,0.0,0,0.0,0.1,6434.6,15.9,100
 487,-8.91938,-49.01738,S 8 55 9.77,O 49 1 2.57,Goianorte,1708304,TO,1805,99.4,0.1,55.0,0.0,0.1,1650.5,0.0,100
 488,-4.01828,-48.73253,S 4 1 5.81,O 48 43 57.11,Goianésia do Pará,1503093,PA,7048,3551.2,57.6,2978.3,37.1,0.1,0.0,481.3,100
 489,-1.28330,-45.67230,S 1 16 59.88,O 45 40 20.28,Godofredo Viana,2104305,MA,684,288.4,0.7,255.0,39.3,0.2,28.0,73.1,100
 490,-15.86948,-58.26228,S 15 52 10.13,O 58 15 44.21,Glória D'Oeste,5103957,MT,849,295.9,0.6,46.6,0.0,0.0,506.5,0.0,100
 491,-15.59364,-53.01175,S 15 35 37.10,O 53 0 42.30,General Carneiro,5103908,MT,3793,0.0,0.0,0,0.0,1.6,3790.3,1.5,100
 492,-12.87129,-53.35524,S 12 52 16.64,O 53 21 18.86,Gaúcha do Norte,5103858,MT,16898,3228.8,59.4,9028.9,0.0,0.0,4609.7,30.6,100
 493,-2.22129,-47.08493,S 2 13 16.64,O 47 5 5.75,Garrafão do Norte,1503077,PA,1610,1380.4,17.9,216.9,11.9,0.8,0.0,0.0,99
 494,-5.66423,-44.02896,S 5 39 51.23,O 44 1 44.26,Fortuna,2104206,MA,706,232.8,8.2,205.0,0.0,262.9,5.3,0.0,100
 495,-6.98736,-46.11264,S 6 59 14.50,O 46 6 45.50,Fortaleza dos Nogueiras,2104107,MA,1680,0.0,0.0,0,0.0,1680.7,1680.7,0.0,200
 496,-9.08579,-48.57834,S 9 5 8.84,O 48 34 42.02,Fortaleza do Tabocão,1708254,TO,624,402.6,0.0,1.8,0.0,0.0,219.6,0.0,100
 497,-12.11997,-50.36955,S 12 7 11.89,O 50 22 10.38,Formoso do Araguaia,1708205,TO,13453,180.7,1.8,475.2,0.0,371.7,12257.6,167.8,99
 498,-6.57908,-46.15604,S 6 34 44.69,O 46 9 21.74,Formosa da Serra Negra,2104099,MA,3977,28.6,0.6,0,0.0,2389.6,3918.9,0.0,159
 499,-2.54594,-66.91330,S 2 32 45.38,O 66 54 47.88,Fonte Boa,1301605,AM,12392,94.8,0.7,9759.3,1569.2,2.1,154.1,812.5,99
 500,-7.55246,-49.60538,S 7 33 8.86,O 49 36 19.37,Floresta do Araguaia,1503044,PA,3454,1827.5,11.5,403.2,0.0,0.2,1177.7,45.4,100
 501,-7.51348,-47.85975,S 7 30 48.53,O 47 51 35.10,Filadélfia,1707702,TO,1998,0.0,0.0,0,0.0,0.0,1975.5,23.5,100
 502,-15.49255,-58.72946,S 15 29 33.18,O 58 43 46.06,Figueirópolis D'Oeste,5103809,MT,893,739.2,1.8,47.7,0.0,0.0,106.1,0.0,100
 503,-12.23892,-49.41498,S 12 14 20.11,O 49 24 53.93,Figueirópolis,1707652,TO,1935,0.0,0.0,0,0.0,1624.0,1935.3,0.0,183
 504,0.87819,-51.22526,N 0 52 41.48,O 51 13 30.94,Ferreira Gomes,1600238,AP,5047,130.3,2.7,2278.3,921.4,7.9,1643.1,66.0,100
 505,-6.23471,-45.32776,S 6 14 4.96,O 45 19 39.94,Fernando Falcão,2104081,MA,3547,30.5,0.0,88.9,0.0,0.0,3427.6,0.0,100
 506,-11.82178,-53.91560,S 11 49 18.41,O 53 54 56.16,Feliz Natal,5103700,MT,11448,1724.0,49.3,8995.5,0.0,4.1,703.0,21.4,100
 507,-7.00534,-46.64737,S 7 0 19.22,O 46 38 50.53,Feira Nova do Maranhão,2104073,MA,1486,0.0,0.0,0,0.0,1317.5,1486.9,0.0,188
 508,-8.89638,-70.65907,S 8 53 46.97,O 70 39 32.65,Feijó,1200302,AC,29179,1269.8,13.9,27832.6,1.9,57.0,0.4,17.3,100
 509,-10.82808,-48.90259,S 10 49 41.09,O 48 54 9.32,Fátima,1707553,TO,385,0.0,0.0,0,0.0,282.7,385.0,0.0,173
 510,-1.10869,-57.80093,S 1 6 31.28,O 57 48 3.35,Faro,1503002,PA,11794,221.1,2.9,11154.2,149.6,0.4,87.6,181.1,100
 511,-6.76357,-47.18332,S 6 45 48.85,O 47 10 59.95,Estreito,2104057,MA,2737,9.8,0.4,5.7,0.0,0.1,2700.3,21.1,99
 512,-11.36838,-60.73108,S 11 22 6.17,O 60 43 51.89,Espigão D'Oeste,1100098,RO,4551,2052.9,3.1,2201.3,0.0,0.0,296.5,0.3,100
 513,-4.91736,-44.90586,S 4 55 2.50,O 44 54 21.10,Esperantinópolis,2104008,MA,486,449.6,0.0,0,0.0,36.1,0.4,0.0,100
 514,-5.31119,-48.49571,S 5 18 40.28,O 48 29 44.56,Esperantina,1707405,TO,505,213.6,0.2,14.5,0.0,0.0,227.5,49.4,100
 515,-10.87940,-68.58788,S 10 52 45.84,O 68 35 16.37,Epitaciolândia,1200252,AC,1703,805.6,2.9,889.2,0.0,8.1,0.0,0.1,100
 516,-7.61678,-70.19515,S 7 37 0.41,O 70 11 42.54,Envira,1301506,AM,7793,220.0,6.5,7459.8,45.0,5.3,0.1,62.8,99
 517,-6.12012,-49.26085,S 6 7 12.43,O 49 15 39.06,Eldorado dos Carajás,1502954,PA,2968,2610.0,4.2,358.0,0.0,0.0,0.0,0.0,100
 518,-7.04074,-70.12601,S 7 2 26.66,O 70 7 33.64,Eirunepé,1301407,AM,15608,359.9,1.0,14836.9,52.1,5.3,172.1,181.7,99
 519,-11.37865,-49.39815,S 11 22 43.14,O 49 23 53.34,Dueré,1707306,TO,3435,34.3,0.1,0,0.0,1158.0,3150.7,3.9,126
 520,-5.02168,-44.39893,S 5 1 18.05,O 44 23 56.15,Dom Pedro,2103802,MA,374,210.5,3.0,10.3,1.0,152.2,0.0,0.0,100
 521,-4.20041,-47.82354,S 4 12 1.48,O 47 49 24.74,Dom Eliseu,1502939,PA,5296,3199.5,96.8,2088.7,6.7,1.1,0.0,0.0,99
 522,-15.67117,-54.80259,S 15 40 16.21,O 54 48 9.32,Dom Aquino,5103601,MT,2208,799.1,0.3,49.2,0.0,0.0,1359.7,0.0,100
 523,-9.33306,-49.01926,S 9 19 59.02,O 49 1 9.34,Dois Irmãos do Tocantins,1707207,TO,3772,61.4,0.0,80.7,0.0,1.9,3628.0,0.0,100
 524,-9.63968,-49.40955,S 9 38 22.85,O 49 24 34.38,Divinópolis do Tocantins,1707108,TO,2355,18.4,0.0,57.3,0.0,0.1,2279.2,0.0,99
 525,-11.79703,-46.97684,S 11 47 49.31,O 46 58 36.62,Dianópolis,1707009,TO,3240,0.0,0.0,0,0.0,3240.0,3235.3,0.0,199
 526,-14.14200,-57.21209,S 14 8 31.20,O 57 12 43.52,Diamantino,5103502,MT,8135,592.3,6.0,1824.2,0.0,1.1,5717.4,0.0,99
 527,-14.72046,-56.95246,S 14 43 13.66,O 56 57 8.86,Denise,5103452,MT,1303,1138.6,0.5,159.0,0.0,0.0,5.4,0.0,99
 528,-5.58337,-47.31469,S 5 35 0.13,O 47 18 52.88,Davinópolis,2103752,MA,339,282.0,0.6,57.0,0.0,0.0,0.0,0.0,100
 529,-6.77305,-47.71044,S 6 46 22.98,O 47 42 37.58,Darcinópolis,1706506,TO,1649,107.4,0.8,27.1,0.0,0.0,1509.6,4.9,100
 530,1.06660,-50.32807,N 1 3 59.76,O 50 19 41.05,Cutias,1600212,AP,2117,174.9,2.4,373.0,52.1,0.5,1452.3,64.2,99
 531,-15.62296,-57.87488,S 15 37 22.66,O 57 52 29.57,Curvelândia,5103437,MT,362,294.5,0.0,30.2,0.0,0.2,37.1,0.0,100
 532,-1.51676,-44.84338,S 1 31 0.34,O 44 50 36.17,Cururupu,2103703,MA,1235,610.3,0.0,405.6,37.4,0.6,12.6,168.5,100
 533,-0.70617,-47.85268,S 0 42 22.21,O 47 51 9.65,Curuçá,1502905,PA,675,262.5,8.9,0,8.3,358.1,0.9,69.0,103
 534,-1.78297,-55.10334,S 1 46 58.69,O 55 6 12.02,Curuá,1502855,PA,1430,302.5,2.5,387.2,0.0,0.6,272.6,467.1,99
 535,-1.56776,-50.04488,S 1 34 3.94,O 50 2 41.57,Curralinho,1502806,PA,3626,184.7,0.3,1625.3,1203.2,0.8,241.4,370.6,99
 536,-6.25014,-49.69278,S 6 15 0.50,O 49 41 34.01,Curionópolis,1502772,PA,2375,2038.3,0.0,330.2,0.3,1.6,4.6,0.0,99
 537,-8.50875,-51.37212,S 8 30 31.50,O 51 22 19.63,Cumaru do Norte,1502764,PA,17105,6482.6,175.2,9029.9,156.2,0.3,1436.0,0.0,100
 538,-9.12763,-62.53091,S 9 7 39.47,O 62 31 51.28,Cujubim,1100940,RO,3904,1248.0,54.0,2647.6,6.1,0.2,0.0,2.1,100
 539,-15.41888,-56.00402,S 15 25 7.97,O 56 0 14.47,Cuiabá,5103403,MT,3496,169.0,0.3,167.5,0.0,0.4,3159.1,0.0,99
 540,-7.95559,-72.73617,S 7 57 20.12,O 72 44 10.21,Cruzeiro do Sul,1200203,AC,9202,936.9,3.2,8189.4,19.3,35.7,20.7,0.0,100
 541,-11.15672,-49.06416,S 11 9 24.19,O 49 3 50.98,Crixás do Tocantins,1706258,TO,990,0.0,0.0,0,0.0,720.4,990.5,0.0,172
 542,-10.63885,-49.31202,S 10 38 19.86,O 49 18 43.27,Cristalândia,1706100,TO,1854,0.0,0.0,0,0.0,97.5,1852.9,0.0,105
 543,-8.43754,-49.16992,S 8 26 15.14,O 49 10 11.71,Couto Magalhães,1706001,TO,1591,227.0,0.3,94.4,0.0,0.0,1230.2,39.4,100
 544,-9.46189,-58.63441,S 9 27 42.80,O 58 38 3.88,Cotriguaçu,5103379,MT,9527,1636.5,61.4,7641.3,0.0,0.1,116.0,133.1,100
 545,-12.08558,-64.18555,S 12 5 8.09,O 64 11 7.98,Costa Marques,1100080,RO,5058,1446.5,83.3,2981.6,0.0,50.2,558.9,20.8,100
 546,-12.88061,-61.22315,S 12 52 50.20,O 61 13 23.34,Corumbiara,1100072,RO,3081,2133.8,2.0,847.8,0.0,0.0,99.4,0.0,100
 547,-4.16542,-44.14074,S 4 9 55.51,O 44 8 26.66,Coroatá,2103604,MA,2298,963.9,0.0,2.2,0.0,1331.9,0.0,0.0,100
 548,-14.61969,-59.31316,S 14 37 10.88,O 59 18 47.38,Conquista D'Oeste,5103361,MT,2707,578.0,3.4,810.6,0.0,2.1,1316.3,0.0,100
 549,-10.40724,-51.73743,S 10 24 26.06,O 51 44 14.75,Confresa,5103353,MT,5801,3555.1,69.5,1923.5,0.0,0.0,320.3,2.1,100
 550,-1.87841,-47.97492,S 1 52 42.28,O 47 58 29.71,Concórdia do Pará,1502756,PA,695,600.5,3.7,0,0.0,95.7,0.0,0.3,100
 551,-12.14589,-47.28829,S 12 8 45.20,O 47 17 17.84,Conceição do Tocantins,1705607,TO,2519,0.0,0.0,0,0.0,2520.4,2519.6,0.0,200
 552,-3.79264,-44.82907,S 3 47 33.50,O 44 49 44.65,Conceição do Lago-Açu,2103554,MA,742,531.0,0.0,0,0.0,0.1,98.7,113.0,100
 553,-8.20672,-49.54786,S 8 12 24.19,O 49 32 52.30,Conceição do Araguaia,1502707,PA,5847,2967.7,10.3,887.1,0.0,0.3,1874.8,117.1,100
 554,-13.19225,-59.84330,S 13 11 32.10,O 59 50 35.88,Comodoro,5103304,MT,21863,2912.3,29.8,9158.7,0.0,16.2,9773.1,2.7,99
 555,-12.83387,-46.48950,S 12 50 1.93,O 46 29 22.20,Combinado,1705557,TO,211,0.0,0.0,0,0.0,210.8,194.4,0.0,192
 556,-13.13652,-60.53715,S 13 8 11.47,O 60 32 13.74,Colorado do Oeste,1100064,RO,1460,1183.8,0.8,222.3,0.0,0.0,53.9,0.0,100
